"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	Deaths	Population	Crude Rate
	"North Carolina"	"37"	"2019"	"2019"	"Male"	"M"	"90-94 years"	"90-94"	3299	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2019"	"2019"	"Male"	"M"	"95-99 years"	"95-99"	1069	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2019"	"2019"	"Male"	"M"	"100+ years"	"100+"	130	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2019"	"2019"	"Male"	"M"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2020"	"2020"	"Female"	"F"	"< 1 year"	"1"	347	57895	599.4
	"North Carolina"	"37"	"2020"	"2020"	"Female"	"F"	"1-4 years"	"1-4"	43	239168	18.0
	"North Carolina"	"37"	"2020"	"2020"	"Female"	"F"	"5-9 years"	"5-9"	38	310277	12.2
	"North Carolina"	"37"	"2020"	"2020"	"Female"	"F"	"10-14 years"	"10-14"	33	326382	10.1
	"North Carolina"	"37"	"2020"	"2020"	"Female"	"F"	"15-19 years"	"15-19"	105	338541	31.0
	"North Carolina"	"37"	"2020"	"2020"	"Female"	"F"	"20-24 years"	"20-24"	263	341878	76.9
	"North Carolina"	"37"	"2020"	"2020"	"Female"	"F"	"25-29 years"	"25-29"	346	362123	95.5
	"North Carolina"	"37"	"2020"	"2020"	"Female"	"F"	"30-34 years"	"30-34"	437	358204	122.0
	"North Carolina"	"37"	"2020"	"2020"	"Female"	"F"	"35-39 years"	"35-39"	564	341085	165.4
	"North Carolina"	"37"	"2020"	"2020"	"Female"	"F"	"40-44 years"	"40-44"	686	334967	204.8
	"North Carolina"	"37"	"2020"	"2020"	"Female"	"F"	"45-49 years"	"45-49"	1056	346813	304.5
	"North Carolina"	"37"	"2020"	"2020"	"Female"	"F"	"50-54 years"	"50-54"	1538	350257	439.1
	"North Carolina"	"37"	"2020"	"2020"	"Female"	"F"	"55-59 years"	"55-59"	2422	366183	661.4
	"North Carolina"	"37"	"2020"	"2020"	"Female"	"F"	"60-64 years "	"60-64"	3347	355163	942.4
	"North Carolina"	"37"	"2020"	"2020"	"Female"	"F"	"65-69 years"	"65-69"	4159	319336	1302.4
	"North Carolina"	"37"	"2020"	"2020"	"Female"	"F"	"70-74 years"	"70-74"	5507	269387	2044.3
	"North Carolina"	"37"	"2020"	"2020"	"Female"	"F"	"75-79 years"	"75-79"	6350	184172	3447.9
	"North Carolina"	"37"	"2020"	"2020"	"Female"	"F"	"80-84 years"	"80-84"	7226	119717	6035.9
	"North Carolina"	"37"	"2020"	"2020"	"Female"	"F"	"85-89 years"	"85-89"	7806	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2020"	"2020"	"Female"	"F"	"90-94 years"	"90-94"	6715	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2020"	"2020"	"Female"	"F"	"95-99 years"	"95-99"	3302	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2020"	"2020"	"Female"	"F"	"100+ years"	"100+"	760	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2020"	"2020"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2020"	"2020"	"Male"	"M"	"< 1 year"	"1"	453	60414	749.8
	"North Carolina"	"37"	"2020"	"2020"	"Male"	"M"	"1-4 years"	"1-4"	66	249344	26.5
	"North Carolina"	"37"	"2020"	"2020"	"Male"	"M"	"5-9 years"	"5-9"	43	321836	13.4
	"North Carolina"	"37"	"2020"	"2020"	"Male"	"M"	"10-14 years"	"10-14"	70	340374	20.6
	"North Carolina"	"37"	"2020"	"2020"	"Male"	"M"	"15-19 years"	"15-19"	312	350700	89.0
	"North Carolina"	"37"	"2020"	"2020"	"Male"	"M"	"20-24 years"	"20-24"	690	365070	189.0
	"North Carolina"	"37"	"2020"	"2020"	"Male"	"M"	"25-29 years"	"25-29"	864	369693	233.7
	"North Carolina"	"37"	"2020"	"2020"	"Male"	"M"	"30-34 years"	"30-34"	1020	346805	294.1
	"North Carolina"	"37"	"2020"	"2020"	"Male"	"M"	"35-39 years"	"35-39"	1062	324827	326.9
	"North Carolina"	"37"	"2020"	"2020"	"Male"	"M"	"40-44 years"	"40-44"	1241	315696	393.1
	"North Carolina"	"37"	"2020"	"2020"	"Male"	"M"	"45-49 years"	"45-49"	1627	327756	496.4
	"North Carolina"	"37"	"2020"	"2020"	"Male"	"M"	"50-54 years"	"50-54"	2413	332091	726.6
	"North Carolina"	"37"	"2020"	"2020"	"Male"	"M"	"55-59 years"	"55-59"	3780	337397	1120.3
	"North Carolina"	"37"	"2020"	"2020"	"Male"	"M"	"60-64 years "	"60-64"	5054	315342	1602.7
	"North Carolina"	"37"	"2020"	"2020"	"Male"	"M"	"65-69 years"	"65-69"	5892	269926	2182.8
	"North Carolina"	"37"	"2020"	"2020"	"Male"	"M"	"70-74 years"	"70-74"	7140	225833	3161.6
	"North Carolina"	"37"	"2020"	"2020"	"Male"	"M"	"75-79 years"	"75-79"	7165	146940	4876.1
	"North Carolina"	"37"	"2020"	"2020"	"Male"	"M"	"80-84 years"	"80-84"	6668	84990	7845.6
	"North Carolina"	"37"	"2020"	"2020"	"Male"	"M"	"85-89 years"	"85-89"	5802	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2020"	"2020"	"Male"	"M"	"90-94 years"	"90-94"	3724	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2020"	"2020"	"Male"	"M"	"95-99 years"	"95-99"	1156	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2020"	"2020"	"Male"	"M"	"100+ years"	"100+"	155	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2020"	"2020"	"Male"	"M"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2021 "	"2021"	"Female"	"F"	"< 1 year"	"1"	347	55460	625.7
	"North Carolina"	"37"	"2021 "	"2021"	"Female"	"F"	"1-4 years"	"1-4"	54	233028	23.2
	"North Carolina"	"37"	"2021 "	"2021"	"Female"	"F"	"5-9 years"	"5-9"	30	307081	9.8
	"North Carolina"	"37"	"2021 "	"2021"	"Female"	"F"	"10-14 years"	"10-14"	45	330320	13.6
	"North Carolina"	"37"	"2021 "	"2021"	"Female"	"F"	"15-19 years"	"15-19"	142	342077	41.5
	"North Carolina"	"37"	"2021 "	"2021"	"Female"	"F"	"20-24 years"	"20-24"	272	340552	79.9
	"North Carolina"	"37"	"2021 "	"2021"	"Female"	"F"	"25-29 years"	"25-29"	408	349349	116.8
	"North Carolina"	"37"	"2021 "	"2021"	"Female"	"F"	"30-34 years"	"30-34"	590	362120	162.9
	"North Carolina"	"37"	"2021 "	"2021"	"Female"	"F"	"35-39 years"	"35-39"	689	341519	201.7
	"North Carolina"	"37"	"2021 "	"2021"	"Female"	"F"	"40-44 years"	"40-44"	946	337811	280.0
	"North Carolina"	"37"	"2021 "	"2021"	"Female"	"F"	"45-49 years"	"45-49"	1188	332212	357.6
	"North Carolina"	"37"	"2021 "	"2021"	"Female"	"F"	"50-54 years"	"50-54"	1742	353584	492.7
	"North Carolina"	"37"	"2021 "	"2021"	"Female"	"F"	"55-59 years"	"55-59"	2843	358317	793.4
	"North Carolina"	"37"	"2021 "	"2021"	"Female"	"F"	"60-64 years "	"60-64"	3965	353823	1120.6
	"North Carolina"	"37"	"2021 "	"2021"	"Female"	"F"	"65-69 years"	"65-69"	4896	319142	1534.1
	"North Carolina"	"37"	"2021 "	"2021"	"Female"	"F"	"70-74 years"	"70-74"	6092	273743	2225.4
	"North Carolina"	"37"	"2021 "	"2021"	"Female"	"F"	"75-79 years"	"75-79"	6847	179285	3819.1
	"North Carolina"	"37"	"2021 "	"2021"	"Female"	"F"	"80-84 years"	"80-84"	7230	113987	6342.8
	"North Carolina"	"37"	"2021 "	"2021"	"Female"	"F"	"85-89 years"	"85-89"	7764	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2021 "	"2021"	"Female"	"F"	"90-94 years"	"90-94"	6512	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2021 "	"2021"	"Female"	"F"	"95-99 years"	"95-99"	2884	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2021 "	"2021"	"Female"	"F"	"100+ years"	"100+"	787	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2021 "	"2021"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2021 "	"2021"	"Male"	"M"	"< 1 year"	"1"	467	57710	809.2
	"North Carolina"	"37"	"2021 "	"2021"	"Male"	"M"	"1-4 years"	"1-4"	66	243265	27.1
	"North Carolina"	"37"	"2021 "	"2021"	"Male"	"M"	"5-9 years"	"5-9"	41	319143	12.8
	"North Carolina"	"37"	"2021 "	"2021"	"Male"	"M"	"10-14 years"	"10-14"	73	345789	21.1
	"North Carolina"	"37"	"2021 "	"2021"	"Male"	"M"	"15-19 years"	"15-19"	398	355699	111.9
	"North Carolina"	"37"	"2021 "	"2021"	"Male"	"M"	"20-24 years"	"20-24"	689	360800	191.0
	"North Carolina"	"37"	"2021 "	"2021"	"Male"	"M"	"25-29 years"	"25-29"	1028	351447	292.5
	"North Carolina"	"37"	"2021 "	"2021"	"Male"	"M"	"30-34 years"	"30-34"	1145	350173	327.0
	"North Carolina"	"37"	"2021 "	"2021"	"Male"	"M"	"35-39 years"	"35-39"	1271	330198	384.9
	"North Carolina"	"37"	"2021 "	"2021"	"Male"	"M"	"40-44 years"	"40-44"	1511	322682	468.3
	"North Carolina"	"37"	"2021 "	"2021"	"Male"	"M"	"45-49 years"	"45-49"	1901	319308	595.3
	"North Carolina"	"37"	"2021 "	"2021"	"Male"	"M"	"50-54 years"	"50-54"	2917	342450	851.8
	"North Carolina"	"37"	"2021 "	"2021"	"Male"	"M"	"55-59 years"	"55-59"	4344	338951	1281.6
	"North Carolina"	"37"	"2021 "	"2021"	"Male"	"M"	"60-64 years "	"60-64"	5820	322980	1802.0
	"North Carolina"	"37"	"2021 "	"2021"	"Male"	"M"	"65-69 years"	"65-69"	6608	276710	2388.1
	"North Carolina"	"37"	"2021 "	"2021"	"Male"	"M"	"70-74 years"	"70-74"	7837	231552	3384.6
	"North Carolina"	"37"	"2021 "	"2021"	"Male"	"M"	"75-79 years"	"75-79"	7565	144943	5219.3
	"North Carolina"	"37"	"2021 "	"2021"	"Male"	"M"	"80-84 years"	"80-84"	7066	82313	8584.3
	"North Carolina"	"37"	"2021 "	"2021"	"Male"	"M"	"85-89 years"	"85-89"	5980	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2021 "	"2021"	"Male"	"M"	"90-94 years"	"90-94"	3737	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2021 "	"2021"	"Male"	"M"	"95-99 years"	"95-99"	1203	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2021 "	"2021"	"Male"	"M"	"100+ years"	"100+"	151	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2021 "	"2021"	"Male"	"M"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2018"	"2018"	"Female"	"F"	"< 1 year"	"1"	32	5264	607.9
	"North Dakota"	"38"	"2018"	"2018"	"Female"	"F"	"1-4 years"	"1-4"	Suppressed	21465	Suppressed
	"North Dakota"	"38"	"2018"	"2018"	"Female"	"F"	"5-9 years"	"5-9"	Suppressed	24581	Suppressed
	"North Dakota"	"38"	"2018"	"2018"	"Female"	"F"	"10-14 years"	"10-14"	Suppressed	23227	Suppressed
	"North Dakota"	"38"	"2018"	"2018"	"Female"	"F"	"15-19 years"	"15-19"	Suppressed	22718	Suppressed
	"North Dakota"	"38"	"2018"	"2018"	"Female"	"F"	"20-24 years"	"20-24"	Suppressed	29910	Suppressed
	"North Dakota"	"38"	"2018"	"2018"	"Female"	"F"	"25-29 years"	"25-29"	24	27913	86.0
	"North Dakota"	"38"	"2018"	"2018"	"Female"	"F"	"30-34 years"	"30-34"	21	24464	85.8
	"North Dakota"	"38"	"2018"	"2018"	"Female"	"F"	"35-39 years"	"35-39"	39	23352	167.0
	"North Dakota"	"38"	"2018"	"2018"	"Female"	"F"	"40-44 years"	"40-44"	31	19034	162.9
	"North Dakota"	"38"	"2018"	"2018"	"Female"	"F"	"45-49 years"	"45-49"	43	18871	227.9
	"North Dakota"	"38"	"2018"	"2018"	"Female"	"F"	"50-54 years"	"50-54"	76	19997	380.1
	"North Dakota"	"38"	"2018"	"2018"	"Female"	"F"	"55-59 years"	"55-59"	108	23981	450.4
	"North Dakota"	"38"	"2018"	"2018"	"Female"	"F"	"60-64 years "	"60-64"	127	22973	552.8
	"North Dakota"	"38"	"2018"	"2018"	"Female"	"F"	"65-69 years"	"65-69"	181	18281	990.1
	"North Dakota"	"38"	"2018"	"2018"	"Female"	"F"	"70-74 years"	"70-74"	235	13760	1707.8
	"North Dakota"	"38"	"2018"	"2018"	"Female"	"F"	"75-79 years"	"75-79"	315	10146	3104.7
	"North Dakota"	"38"	"2018"	"2018"	"Female"	"F"	"80-84 years"	"80-84"	382	8490	4499.4
	"North Dakota"	"38"	"2018"	"2018"	"Female"	"F"	"85-89 years"	"85-89"	530	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2018"	"2018"	"Female"	"F"	"90-94 years"	"90-94"	519	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2018"	"2018"	"Female"	"F"	"95-99 years"	"95-99"	294	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2018"	"2018"	"Female"	"F"	"100+ years"	"100+"	94	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2018"	"2018"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2018"	"2018"	"Male"	"M"	"< 1 year"	"1"	27	5538	487.5
	"North Dakota"	"38"	"2018"	"2018"	"Male"	"M"	"1-4 years"	"1-4"	0	22428	Unreliable
	"North Dakota"	"38"	"2018"	"2018"	"Male"	"M"	"5-9 years"	"5-9"	Suppressed	25625	Suppressed
	"North Dakota"	"38"	"2018"	"2018"	"Male"	"M"	"10-14 years"	"10-14"	Suppressed	24421	Suppressed
	"North Dakota"	"38"	"2018"	"2018"	"Male"	"M"	"15-19 years"	"15-19"	10	24564	Unreliable
	"North Dakota"	"38"	"2018"	"2018"	"Male"	"M"	"20-24 years"	"20-24"	40	33669	118.8
	"North Dakota"	"38"	"2018"	"2018"	"Male"	"M"	"25-29 years"	"25-29"	61	33240	183.5
	"North Dakota"	"38"	"2018"	"2018"	"Male"	"M"	"30-34 years"	"30-34"	38	29183	130.2
	"North Dakota"	"38"	"2018"	"2018"	"Male"	"M"	"35-39 years"	"35-39"	56	26543	211.0
	"North Dakota"	"38"	"2018"	"2018"	"Male"	"M"	"40-44 years"	"40-44"	58	21473	270.1
	"North Dakota"	"38"	"2018"	"2018"	"Male"	"M"	"45-49 years"	"45-49"	71	20341	349.0
	"North Dakota"	"38"	"2018"	"2018"	"Male"	"M"	"50-54 years"	"50-54"	109	20796	524.1
	"North Dakota"	"38"	"2018"	"2018"	"Male"	"M"	"55-59 years"	"55-59"	205	24494	836.9
	"North Dakota"	"38"	"2018"	"2018"	"Male"	"M"	"60-64 years "	"60-64"	303	23375	1296.3
	"North Dakota"	"38"	"2018"	"2018"	"Male"	"M"	"65-69 years"	"65-69"	319	18996	1679.3
	"North Dakota"	"38"	"2018"	"2018"	"Male"	"M"	"70-74 years"	"70-74"	351	13185	2662.1
	"North Dakota"	"38"	"2018"	"2018"	"Male"	"M"	"75-79 years"	"75-79"	342	8816	3879.3
	"North Dakota"	"38"	"2018"	"2018"	"Male"	"M"	"80-84 years"	"80-84"	413	6167	6696.9
	"North Dakota"	"38"	"2018"	"2018"	"Male"	"M"	"85-89 years"	"85-89"	437	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2018"	"2018"	"Male"	"M"	"90-94 years"	"90-94"	371	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2018"	"2018"	"Male"	"M"	"95-99 years"	"95-99"	126	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2018"	"2018"	"Male"	"M"	"100+ years"	"100+"	22	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2018"	"2018"	"Male"	"M"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2019"	"2019"	"Female"	"F"	"< 1 year"	"1"	34	5110	665.4
	"North Dakota"	"38"	"2019"	"2019"	"Female"	"F"	"1-4 years"	"1-4"	Suppressed	21200	Suppressed
	"North Dakota"	"38"	"2019"	"2019"	"Female"	"F"	"5-9 years"	"5-9"	Suppressed	25007	Suppressed
	"North Dakota"	"38"	"2019"	"2019"	"Female"	"F"	"10-14 years"	"10-14"	Suppressed	23672	Suppressed
	"North Dakota"	"38"	"2019"	"2019"	"Female"	"F"	"15-19 years"	"15-19"	10	22784	Unreliable
	"North Dakota"	"38"	"2019"	"2019"	"Female"	"F"	"20-24 years"	"20-24"	10	29403	Unreliable
	"North Dakota"	"38"	"2019"	"2019"	"Female"	"F"	"25-29 years"	"25-29"	20	27729	72.1
	"North Dakota"	"38"	"2019"	"2019"	"Female"	"F"	"30-34 years"	"30-34"	25	24814	100.7
	"North Dakota"	"38"	"2019"	"2019"	"Female"	"F"	"35-39 years"	"35-39"	24	23770	101.0
	"North Dakota"	"38"	"2019"	"2019"	"Female"	"F"	"40-44 years"	"40-44"	37	19653	188.3
	"North Dakota"	"38"	"2019"	"2019"	"Female"	"F"	"45-49 years"	"45-49"	50	18578	269.1
	"North Dakota"	"38"	"2019"	"2019"	"Female"	"F"	"50-54 years"	"50-54"	56	19317	289.9
	"North Dakota"	"38"	"2019"	"2019"	"Female"	"F"	"55-59 years"	"55-59"	109	23226	469.3
	"North Dakota"	"38"	"2019"	"2019"	"Female"	"F"	"60-64 years "	"60-64"	173	23244	744.3
	"North Dakota"	"38"	"2019"	"2019"	"Female"	"F"	"65-69 years"	"65-69"	210	18975	1106.7
	"North Dakota"	"38"	"2019"	"2019"	"Female"	"F"	"70-74 years"	"70-74"	231	14346	1610.2
	"North Dakota"	"38"	"2019"	"2019"	"Female"	"F"	"75-79 years"	"75-79"	298	10400	2865.4
	"North Dakota"	"38"	"2019"	"2019"	"Female"	"F"	"80-84 years"	"80-84"	411	8508	4830.7
	"North Dakota"	"38"	"2019"	"2019"	"Female"	"F"	"85-89 years"	"85-89"	531	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2019"	"2019"	"Female"	"F"	"90-94 years"	"90-94"	555	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2019"	"2019"	"Female"	"F"	"95-99 years"	"95-99"	307	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2019"	"2019"	"Female"	"F"	"100+ years"	"100+"	86	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2019"	"2019"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2019"	"2019"	"Male"	"M"	"< 1 year"	"1"	43	5373	800.3
	"North Dakota"	"38"	"2019"	"2019"	"Male"	"M"	"1-4 years"	"1-4"	Suppressed	22418	Suppressed
	"North Dakota"	"38"	"2019"	"2019"	"Male"	"M"	"5-9 years"	"5-9"	Suppressed	26024	Suppressed
	"North Dakota"	"38"	"2019"	"2019"	"Male"	"M"	"10-14 years"	"10-14"	Suppressed	24792	Suppressed
	"North Dakota"	"38"	"2019"	"2019"	"Male"	"M"	"15-19 years"	"15-19"	17	24397	Unreliable
	"North Dakota"	"38"	"2019"	"2019"	"Male"	"M"	"20-24 years"	"20-24"	29	32813	88.4
	"North Dakota"	"38"	"2019"	"2019"	"Male"	"M"	"25-29 years"	"25-29"	37	32557	113.6
	"North Dakota"	"38"	"2019"	"2019"	"Male"	"M"	"30-34 years"	"30-34"	68	29471	230.7
	"North Dakota"	"38"	"2019"	"2019"	"Male"	"M"	"35-39 years"	"35-39"	71	27059	262.4
	"North Dakota"	"38"	"2019"	"2019"	"Male"	"M"	"40-44 years"	"40-44"	57	22094	258.0
	"North Dakota"	"38"	"2019"	"2019"	"Male"	"M"	"45-49 years"	"45-49"	82	20114	407.7
	"North Dakota"	"38"	"2019"	"2019"	"Male"	"M"	"50-54 years"	"50-54"	109	20190	539.9
	"North Dakota"	"38"	"2019"	"2019"	"Male"	"M"	"55-59 years"	"55-59"	227	23826	952.7
	"North Dakota"	"38"	"2019"	"2019"	"Male"	"M"	"60-64 years "	"60-64"	268	23582	1136.5
	"North Dakota"	"38"	"2019"	"2019"	"Male"	"M"	"65-69 years"	"65-69"	352	19474	1807.5
	"North Dakota"	"38"	"2019"	"2019"	"Male"	"M"	"70-74 years"	"70-74"	356	13869	2566.9
	"North Dakota"	"38"	"2019"	"2019"	"Male"	"M"	"75-79 years"	"75-79"	385	9189	4189.8
	"North Dakota"	"38"	"2019"	"2019"	"Male"	"M"	"80-84 years"	"80-84"	402	6271	6410.5
	"North Dakota"	"38"	"2019"	"2019"	"Male"	"M"	"85-89 years"	"85-89"	460	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2019"	"2019"	"Male"	"M"	"90-94 years"	"90-94"	380	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2019"	"2019"	"Male"	"M"	"95-99 years"	"95-99"	133	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2019"	"2019"	"Male"	"M"	"100+ years"	"100+"	23	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2019"	"2019"	"Male"	"M"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2020"	"2020"	"Female"	"F"	"< 1 year"	"1"	19	5101	Unreliable
	"North Dakota"	"38"	"2020"	"2020"	"Female"	"F"	"1-4 years"	"1-4"	Suppressed	20564	Suppressed
	"North Dakota"	"38"	"2020"	"2020"	"Female"	"F"	"5-9 years"	"5-9"	Suppressed	25555	Suppressed
	"North Dakota"	"38"	"2020"	"2020"	"Female"	"F"	"10-14 years"	"10-14"	Suppressed	24134	Suppressed
	"North Dakota"	"38"	"2020"	"2020"	"Female"	"F"	"15-19 years"	"15-19"	11	23203	Unreliable
	"North Dakota"	"38"	"2020"	"2020"	"Female"	"F"	"20-24 years"	"20-24"	15	29283	Unreliable
	"North Dakota"	"38"	"2020"	"2020"	"Female"	"F"	"25-29 years"	"25-29"	21	27033	77.7
	"North Dakota"	"38"	"2020"	"2020"	"Female"	"F"	"30-34 years"	"30-34"	30	25236	118.9
	"North Dakota"	"38"	"2020"	"2020"	"Female"	"F"	"35-39 years"	"35-39"	34	24224	140.4
	"North Dakota"	"38"	"2020"	"2020"	"Female"	"F"	"40-44 years"	"40-44"	31	20243	153.1
	"North Dakota"	"38"	"2020"	"2020"	"Female"	"F"	"45-49 years"	"45-49"	56	18352	305.1
	"North Dakota"	"38"	"2020"	"2020"	"Female"	"F"	"50-54 years"	"50-54"	75	18796	399.0
	"North Dakota"	"38"	"2020"	"2020"	"Female"	"F"	"55-59 years"	"55-59"	139	22366	621.5
	"North Dakota"	"38"	"2020"	"2020"	"Female"	"F"	"60-64 years "	"60-64"	182	23302	781.0
	"North Dakota"	"38"	"2020"	"2020"	"Female"	"F"	"65-69 years"	"65-69"	233	19840	1174.4
	"North Dakota"	"38"	"2020"	"2020"	"Female"	"F"	"70-74 years"	"70-74"	283	15026	1883.4
	"North Dakota"	"38"	"2020"	"2020"	"Female"	"F"	"75-79 years"	"75-79"	350	10745	3257.3
	"North Dakota"	"38"	"2020"	"2020"	"Female"	"F"	"80-84 years"	"80-84"	505	8368	6034.9
	"North Dakota"	"38"	"2020"	"2020"	"Female"	"F"	"85-89 years"	"85-89"	633	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2020"	"2020"	"Female"	"F"	"90-94 years"	"90-94"	686	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2020"	"2020"	"Female"	"F"	"95-99 years"	"95-99"	371	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2020"	"2020"	"Female"	"F"	"100+ years"	"100+"	109	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2020"	"2020"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2020"	"2020"	"Male"	"M"	"< 1 year"	"1"	37	5358	690.6
	"North Dakota"	"38"	"2020"	"2020"	"Male"	"M"	"1-4 years"	"1-4"	Suppressed	22056	Suppressed
	"North Dakota"	"38"	"2020"	"2020"	"Male"	"M"	"5-9 years"	"5-9"	Suppressed	26451	Suppressed
	"North Dakota"	"38"	"2020"	"2020"	"Male"	"M"	"10-14 years"	"10-14"	10	25022	Unreliable
	"North Dakota"	"38"	"2020"	"2020"	"Male"	"M"	"15-19 years"	"15-19"	15	24973	Unreliable
	"North Dakota"	"38"	"2020"	"2020"	"Male"	"M"	"20-24 years"	"20-24"	44	33058	133.1
	"North Dakota"	"38"	"2020"	"2020"	"Male"	"M"	"25-29 years"	"25-29"	60	31431	190.9
	"North Dakota"	"38"	"2020"	"2020"	"Male"	"M"	"30-34 years"	"30-34"	78	29611	263.4
	"North Dakota"	"38"	"2020"	"2020"	"Male"	"M"	"35-39 years"	"35-39"	87	27500	316.4
	"North Dakota"	"38"	"2020"	"2020"	"Male"	"M"	"40-44 years"	"40-44"	83	22922	362.1
	"North Dakota"	"38"	"2020"	"2020"	"Male"	"M"	"45-49 years"	"45-49"	99	20034	494.2
	"North Dakota"	"38"	"2020"	"2020"	"Male"	"M"	"50-54 years"	"50-54"	127	19979	635.7
	"North Dakota"	"38"	"2020"	"2020"	"Male"	"M"	"55-59 years"	"55-59"	228	22831	998.6
	"North Dakota"	"38"	"2020"	"2020"	"Male"	"M"	"60-64 years "	"60-64"	316	23550	1341.8
	"North Dakota"	"38"	"2020"	"2020"	"Male"	"M"	"65-69 years"	"65-69"	386	20084	1921.9
	"North Dakota"	"38"	"2020"	"2020"	"Male"	"M"	"70-74 years"	"70-74"	453	14708	3080.0
	"North Dakota"	"38"	"2020"	"2020"	"Male"	"M"	"75-79 years"	"75-79"	488	9559	5105.1
	"North Dakota"	"38"	"2020"	"2020"	"Male"	"M"	"80-84 years"	"80-84"	517	6178	8368.4
	"North Dakota"	"38"	"2020"	"2020"	"Male"	"M"	"85-89 years"	"85-89"	551	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2020"	"2020"	"Male"	"M"	"90-94 years"	"90-94"	473	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2020"	"2020"	"Male"	"M"	"95-99 years"	"95-99"	167	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2020"	"2020"	"Male"	"M"	"100+ years"	"100+"	27	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2020"	"2020"	"Male"	"M"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2021 "	"2021"	"Female"	"F"	"< 1 year"	"1"	12	4729	Unreliable
	"North Dakota"	"38"	"2021 "	"2021"	"Female"	"F"	"1-4 years"	"1-4"	Suppressed	20111	Suppressed
	"North Dakota"	"38"	"2021 "	"2021"	"Female"	"F"	"5-9 years"	"5-9"	Suppressed	26160	Suppressed
	"North Dakota"	"38"	"2021 "	"2021"	"Female"	"F"	"10-14 years"	"10-14"	Suppressed	25198	Suppressed
	"North Dakota"	"38"	"2021 "	"2021"	"Female"	"F"	"15-19 years"	"15-19"	Suppressed	24554	Suppressed
	"North Dakota"	"38"	"2021 "	"2021"	"Female"	"F"	"20-24 years"	"20-24"	22	29108	75.6
	"North Dakota"	"38"	"2021 "	"2021"	"Female"	"F"	"25-29 years"	"25-29"	20	26106	76.6
