"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	Deaths	Population	Crude Rate
	"New Hampshire"	"33"	"2020 "	"2020"	"Male"	"M"	"35-44 years"	"35-44"	224	80045	279.8
	"New Hampshire"	"33"	"2020 "	"2020"	"Male"	"M"	"45-54 years"	"45-54"	422	87867	480.3
	"New Hampshire"	"33"	"2020 "	"2020"	"Male"	"M"	"55-64 years"	"55-64"	970	105420	920.1
	"New Hampshire"	"33"	"2020 "	"2020"	"Male"	"M"	"65-74 years"	"65-74"	1561	76622	2037.3
	"New Hampshire"	"33"	"2020 "	"2020"	"Male"	"M"	"75-84 years"	"75-84"	1788	33445	5346.1
	"New Hampshire"	"33"	"2020 "	"2020"	"Male"	"M"	"85+ years"	"85+"	1890	10914	17317.2
	"New Hampshire"	"33"	"2020 "	"2020"	"Male"	"M"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"New Jersey"	"34"	"1999"	"1999"	"Female"	"F"	"< 1 year"	"1"	356	53956	659.8
	"New Jersey"	"34"	"1999"	"1999"	"Female"	"F"	"1-4 years"	"1-4"	53	221158	24.0
	"New Jersey"	"34"	"1999"	"1999"	"Female"	"F"	"5-14 years"	"5-14"	60	575183	10.4
	"New Jersey"	"34"	"1999"	"1999"	"Female"	"F"	"15-24 years"	"15-24"	180	486868	37.0
	"New Jersey"	"34"	"1999"	"1999"	"Female"	"F"	"25-34 years"	"25-34"	365	605611	60.3
	"New Jersey"	"34"	"1999"	"1999"	"Female"	"F"	"35-44 years"	"35-44"	1071	725132	147.7
	"New Jersey"	"34"	"1999"	"1999"	"Female"	"F"	"45-54 years"	"45-54"	1716	583442	294.1
	"New Jersey"	"34"	"1999"	"1999"	"Female"	"F"	"55-64 years"	"55-64"	2823	388538	726.6
	"New Jersey"	"34"	"1999"	"1999"	"Female"	"F"	"65-74 years"	"65-74"	6176	323435	1909.5
	"New Jersey"	"34"	"1999"	"1999"	"Female"	"F"	"75-84 years"	"75-84"	11791	245740	4798.2
	"New Jersey"	"34"	"1999"	"1999"	"Female"	"F"	"85+ years"	"85+"	13987	95208	14691.0
	"New Jersey"	"34"	"1999"	"1999"	"Female"	"F"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"New Jersey"	"34"	"1999"	"1999"	"Male"	"M"	"< 1 year"	"1"	410	56197	729.6
	"New Jersey"	"34"	"1999"	"1999"	"Male"	"M"	"1-4 years"	"1-4"	81	231265	35.0
	"New Jersey"	"34"	"1999"	"1999"	"Male"	"M"	"5-14 years"	"5-14"	86	604191	14.2
	"New Jersey"	"34"	"1999"	"1999"	"Male"	"M"	"15-24 years"	"15-24"	393	512760	76.6
	"New Jersey"	"34"	"1999"	"1999"	"Male"	"M"	"25-34 years"	"25-34"	737	599799	122.9
	"New Jersey"	"34"	"1999"	"1999"	"Male"	"M"	"35-44 years"	"35-44"	1699	706034	240.6
	"New Jersey"	"34"	"1999"	"1999"	"Male"	"M"	"45-54 years"	"45-54"	2818	547694	514.5
	"New Jersey"	"34"	"1999"	"1999"	"Male"	"M"	"55-64 years"	"55-64"	4071	352541	1154.8
	"New Jersey"	"34"	"1999"	"1999"	"Male"	"M"	"65-74 years"	"65-74"	7839	255408	3069.2
	"New Jersey"	"34"	"1999"	"1999"	"Male"	"M"	"75-84 years"	"75-84"	10767	151937	7086.5
	"New Jersey"	"34"	"1999"	"1999"	"Male"	"M"	"85+ years"	"85+"	6494	37495	17319.6
	"New Jersey"	"34"	"1999"	"1999"	"Male"	"M"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2000"	"2000"	"Female"	"F"	"< 1 year"	"1"	318	54013	588.7
	"New Jersey"	"34"	"2000"	"2000"	"Female"	"F"	"1-4 years"	"1-4"	34	221687	15.3
	"New Jersey"	"34"	"2000"	"2000"	"Female"	"F"	"5-14 years"	"5-14"	72	582835	12.4
	"New Jersey"	"34"	"2000"	"2000"	"Female"	"F"	"15-24 years"	"15-24"	184	489647	37.6
	"New Jersey"	"34"	"2000"	"2000"	"Female"	"F"	"25-34 years"	"25-34"	376	597136	63.0
	"New Jersey"	"34"	"2000"	"2000"	"Female"	"F"	"35-44 years"	"35-44"	996	726815	137.0
	"New Jersey"	"34"	"2000"	"2000"	"Female"	"F"	"45-54 years"	"45-54"	1769	597696	296.0
	"New Jersey"	"34"	"2000"	"2000"	"Female"	"F"	"55-64 years"	"55-64"	2858	395352	722.9
	"New Jersey"	"34"	"2000"	"2000"	"Female"	"F"	"65-74 years"	"65-74"	5988	320472	1868.5
	"New Jersey"	"34"	"2000"	"2000"	"Female"	"F"	"75-84 years"	"75-84"	11878	248617	4777.6
	"New Jersey"	"34"	"2000"	"2000"	"Female"	"F"	"85+ years"	"85+"	14573	97267	14982.5
	"New Jersey"	"34"	"2000"	"2000"	"Female"	"F"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2000"	"2000"	"Male"	"M"	"< 1 year"	"1"	415	56285	737.3
	"New Jersey"	"34"	"2000"	"2000"	"Male"	"M"	"1-4 years"	"1-4"	60	231800	25.9
	"New Jersey"	"34"	"2000"	"2000"	"Male"	"M"	"5-14 years"	"5-14"	83	612271	13.6
	"New Jersey"	"34"	"2000"	"2000"	"Male"	"M"	"15-24 years"	"15-24"	464	515648	90.0
	"New Jersey"	"34"	"2000"	"2000"	"Male"	"M"	"25-34 years"	"25-34"	782	591904	132.1
	"New Jersey"	"34"	"2000"	"2000"	"Male"	"M"	"35-44 years"	"35-44"	1697	708291	239.6
	"New Jersey"	"34"	"2000"	"2000"	"Male"	"M"	"45-54 years"	"45-54"	2879	561202	513.0
	"New Jersey"	"34"	"2000"	"2000"	"Male"	"M"	"55-64 years"	"55-64"	4069	358632	1134.6
	"New Jersey"	"34"	"2000"	"2000"	"Male"	"M"	"65-74 years"	"65-74"	7490	254197	2946.5
	"New Jersey"	"34"	"2000"	"2000"	"Male"	"M"	"75-84 years"	"75-84"	10865	153851	7062.0
	"New Jersey"	"34"	"2000"	"2000"	"Male"	"M"	"85+ years"	"85+"	6933	38732	17899.9
	"New Jersey"	"34"	"2000"	"2000"	"Male"	"M"	"Not Stated"	"NS"	12	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2001"	"2001"	"Female"	"F"	"< 1 year"	"1"	334	54504	612.8
	"New Jersey"	"34"	"2001"	"2001"	"Female"	"F"	"1-4 years"	"1-4"	44	220027	20.0
	"New Jersey"	"34"	"2001"	"2001"	"Female"	"F"	"5-14 years"	"5-14"	59	587910	10.0
	"New Jersey"	"34"	"2001"	"2001"	"Female"	"F"	"15-24 years"	"15-24"	191	499160	38.3
	"New Jersey"	"34"	"2001"	"2001"	"Female"	"F"	"25-34 years"	"25-34"	389	585297	66.5
	"New Jersey"	"34"	"2001"	"2001"	"Female"	"F"	"35-44 years"	"35-44"	1025	729027	140.6
	"New Jersey"	"34"	"2001"	"2001"	"Female"	"F"	"45-54 years"	"45-54"	1888	620271	304.4
	"New Jersey"	"34"	"2001"	"2001"	"Female"	"F"	"55-64 years"	"55-64"	2904	408168	711.5
	"New Jersey"	"34"	"2001"	"2001"	"Female"	"F"	"65-74 years"	"65-74"	5795	315500	1836.8
	"New Jersey"	"34"	"2001"	"2001"	"Female"	"F"	"75-84 years"	"75-84"	11896	251039	4738.7
	"New Jersey"	"34"	"2001"	"2001"	"Female"	"F"	"85+ years"	"85+"	14649	99029	14792.6
	"New Jersey"	"34"	"2001"	"2001"	"Female"	"F"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2001"	"2001"	"Male"	"M"	"< 1 year"	"1"	413	57343	720.2
	"New Jersey"	"34"	"2001"	"2001"	"Male"	"M"	"1-4 years"	"1-4"	50	229917	21.7
	"New Jersey"	"34"	"2001"	"2001"	"Male"	"M"	"5-14 years"	"5-14"	87	616768	14.1
	"New Jersey"	"34"	"2001"	"2001"	"Male"	"M"	"15-24 years"	"15-24"	508	527583	96.3
	"New Jersey"	"34"	"2001"	"2001"	"Male"	"M"	"25-34 years"	"25-34"	917	579579	158.2
	"New Jersey"	"34"	"2001"	"2001"	"Male"	"M"	"35-44 years"	"35-44"	1853	709444	261.2
	"New Jersey"	"34"	"2001"	"2001"	"Male"	"M"	"45-54 years"	"45-54"	3065	583808	525.0
	"New Jersey"	"34"	"2001"	"2001"	"Male"	"M"	"55-64 years"	"55-64"	4159	369011	1127.1
	"New Jersey"	"34"	"2001"	"2001"	"Male"	"M"	"65-74 years"	"65-74"	7089	252259	2810.2
	"New Jersey"	"34"	"2001"	"2001"	"Male"	"M"	"75-84 years"	"75-84"	10570	157099	6728.2
	"New Jersey"	"34"	"2001"	"2001"	"Male"	"M"	"85+ years"	"85+"	6809	39928	17053.2
	"New Jersey"	"34"	"2001"	"2001"	"Male"	"M"	"Not Stated"	"NS"	14	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2002"	"2002"	"Female"	"F"	"< 1 year"	"1"	299	55139	542.3
	"New Jersey"	"34"	"2002"	"2002"	"Female"	"F"	"1-4 years"	"1-4"	43	220097	19.5
	"New Jersey"	"34"	"2002"	"2002"	"Female"	"F"	"5-14 years"	"5-14"	79	590194	13.4
	"New Jersey"	"34"	"2002"	"2002"	"Female"	"F"	"15-24 years"	"15-24"	170	506238	33.6
	"New Jersey"	"34"	"2002"	"2002"	"Female"	"F"	"25-34 years"	"25-34"	341	577794	59.0
	"New Jersey"	"34"	"2002"	"2002"	"Female"	"F"	"35-44 years"	"35-44"	1011	726118	139.2
	"New Jersey"	"34"	"2002"	"2002"	"Female"	"F"	"45-54 years"	"45-54"	1837	626186	293.4
	"New Jersey"	"34"	"2002"	"2002"	"Female"	"F"	"55-64 years"	"55-64"	2962	432204	685.3
	"New Jersey"	"34"	"2002"	"2002"	"Female"	"F"	"65-74 years"	"65-74"	5648	311908	1810.8
	"New Jersey"	"34"	"2002"	"2002"	"Female"	"F"	"75-84 years"	"75-84"	11757	252333	4659.3
	"New Jersey"	"34"	"2002"	"2002"	"Female"	"F"	"85+ years"	"85+"	15055	100590	14966.7
	"New Jersey"	"34"	"2002"	"2002"	"Female"	"F"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2002"	"2002"	"Male"	"M"	"< 1 year"	"1"	356	57388	620.3
	"New Jersey"	"34"	"2002"	"2002"	"Male"	"M"	"1-4 years"	"1-4"	63	230154	27.4
	"New Jersey"	"34"	"2002"	"2002"	"Male"	"M"	"5-14 years"	"5-14"	96	619262	15.5
	"New Jersey"	"34"	"2002"	"2002"	"Male"	"M"	"15-24 years"	"15-24"	520	536356	97.0
	"New Jersey"	"34"	"2002"	"2002"	"Male"	"M"	"25-34 years"	"25-34"	717	573872	124.9
	"New Jersey"	"34"	"2002"	"2002"	"Male"	"M"	"35-44 years"	"35-44"	1591	704162	225.9
	"New Jersey"	"34"	"2002"	"2002"	"Male"	"M"	"45-54 years"	"45-54"	2951	590783	499.5
	"New Jersey"	"34"	"2002"	"2002"	"Male"	"M"	"55-64 years"	"55-64"	4172	390822	1067.5
	"New Jersey"	"34"	"2002"	"2002"	"Male"	"M"	"65-74 years"	"65-74"	6769	250473	2702.5
	"New Jersey"	"34"	"2002"	"2002"	"Male"	"M"	"75-84 years"	"75-84"	10611	159678	6645.2
	"New Jersey"	"34"	"2002"	"2002"	"Male"	"M"	"85+ years"	"85+"	6939	40892	16969.1
	"New Jersey"	"34"	"2002"	"2002"	"Male"	"M"	"Not Stated"	"NS"	20	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2003"	"2003"	"Female"	"F"	"< 1 year"	"1"	303	55953	541.5
	"New Jersey"	"34"	"2003"	"2003"	"Female"	"F"	"1-4 years"	"1-4"	51	220763	23.1
	"New Jersey"	"34"	"2003"	"2003"	"Female"	"F"	"5-14 years"	"5-14"	58	588857	9.8
	"New Jersey"	"34"	"2003"	"2003"	"Female"	"F"	"15-24 years"	"15-24"	191	514719	37.1
	"New Jersey"	"34"	"2003"	"2003"	"Female"	"F"	"25-34 years"	"25-34"	306	570438	53.6
	"New Jersey"	"34"	"2003"	"2003"	"Female"	"F"	"35-44 years"	"35-44"	914	719380	127.1
	"New Jersey"	"34"	"2003"	"2003"	"Female"	"F"	"45-54 years"	"45-54"	1840	637362	288.7
	"New Jersey"	"34"	"2003"	"2003"	"Female"	"F"	"55-64 years"	"55-64"	2982	449626	663.2
	"New Jersey"	"34"	"2003"	"2003"	"Female"	"F"	"65-74 years"	"65-74"	5281	309700	1705.2
	"New Jersey"	"34"	"2003"	"2003"	"Female"	"F"	"75-84 years"	"75-84"	11700	252610	4631.6
	"New Jersey"	"34"	"2003"	"2003"	"Female"	"F"	"85+ years"	"85+"	15153	102556	14775.3
	"New Jersey"	"34"	"2003"	"2003"	"Female"	"F"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2003"	"2003"	"Male"	"M"	"< 1 year"	"1"	358	59033	606.4
	"New Jersey"	"34"	"2003"	"2003"	"Male"	"M"	"1-4 years"	"1-4"	56	230717	24.3
	"New Jersey"	"34"	"2003"	"2003"	"Male"	"M"	"5-14 years"	"5-14"	89	617512	14.4
	"New Jersey"	"34"	"2003"	"2003"	"Male"	"M"	"15-24 years"	"15-24"	546	546434	99.9
	"New Jersey"	"34"	"2003"	"2003"	"Male"	"M"	"25-34 years"	"25-34"	755	567612	133.0
	"New Jersey"	"34"	"2003"	"2003"	"Male"	"M"	"35-44 years"	"35-44"	1534	695871	220.4
	"New Jersey"	"34"	"2003"	"2003"	"Male"	"M"	"45-54 years"	"45-54"	2986	601637	496.3
	"New Jersey"	"34"	"2003"	"2003"	"Male"	"M"	"55-64 years"	"55-64"	4132	406938	1015.4
	"New Jersey"	"34"	"2003"	"2003"	"Male"	"M"	"65-74 years"	"65-74"	6672	250117	2667.6
	"New Jersey"	"34"	"2003"	"2003"	"Male"	"M"	"75-84 years"	"75-84"	10505	161044	6523.1
	"New Jersey"	"34"	"2003"	"2003"	"Male"	"M"	"85+ years"	"85+"	7270	42523	17096.6
	"New Jersey"	"34"	"2003"	"2003"	"Male"	"M"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2004"	"2004"	"Female"	"F"	"< 1 year"	"1"	303	56101	540.1
	"New Jersey"	"34"	"2004"	"2004"	"Female"	"F"	"1-4 years"	"1-4"	38	222444	17.1
	"New Jersey"	"34"	"2004"	"2004"	"Female"	"F"	"5-14 years"	"5-14"	60	583821	10.3
	"New Jersey"	"34"	"2004"	"2004"	"Female"	"F"	"15-24 years"	"15-24"	195	522632	37.3
	"New Jersey"	"34"	"2004"	"2004"	"Female"	"F"	"25-34 years"	"25-34"	320	563180	56.8
	"New Jersey"	"34"	"2004"	"2004"	"Female"	"F"	"35-44 years"	"35-44"	891	710072	125.5
	"New Jersey"	"34"	"2004"	"2004"	"Female"	"F"	"45-54 years"	"45-54"	1805	649772	277.8
	"New Jersey"	"34"	"2004"	"2004"	"Female"	"F"	"55-64 years"	"55-64"	3066	465646	658.4
	"New Jersey"	"34"	"2004"	"2004"	"Female"	"F"	"65-74 years"	"65-74"	5086	307741	1652.7
	"New Jersey"	"34"	"2004"	"2004"	"Female"	"F"	"75-84 years"	"75-84"	11294	252267	4477.0
	"New Jersey"	"34"	"2004"	"2004"	"Female"	"F"	"85+ years"	"85+"	14587	103288	14122.6
	"New Jersey"	"34"	"2004"	"2004"	"Female"	"F"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2004"	"2004"	"Male"	"M"	"< 1 year"	"1"	348	58508	594.8
	"New Jersey"	"34"	"2004"	"2004"	"Male"	"M"	"1-4 years"	"1-4"	48	232125	20.7
	"New Jersey"	"34"	"2004"	"2004"	"Male"	"M"	"5-14 years"	"5-14"	82	612832	13.4
	"New Jersey"	"34"	"2004"	"2004"	"Male"	"M"	"15-24 years"	"15-24"	544	556088	97.8
	"New Jersey"	"34"	"2004"	"2004"	"Male"	"M"	"25-34 years"	"25-34"	719	560527	128.3
	"New Jersey"	"34"	"2004"	"2004"	"Male"	"M"	"35-44 years"	"35-44"	1459	686463	212.5
	"New Jersey"	"34"	"2004"	"2004"	"Male"	"M"	"45-54 years"	"45-54"	2863	615436	465.2
	"New Jersey"	"34"	"2004"	"2004"	"Male"	"M"	"55-64 years"	"55-64"	4194	419614	999.5
	"New Jersey"	"34"	"2004"	"2004"	"Male"	"M"	"65-74 years"	"65-74"	6082	250019	2432.6
	"New Jersey"	"34"	"2004"	"2004"	"Male"	"M"	"75-84 years"	"75-84"	10208	162433	6284.4
	"New Jersey"	"34"	"2004"	"2004"	"Male"	"M"	"85+ years"	"85+"	7165	43552	16451.6
	"New Jersey"	"34"	"2004"	"2004"	"Male"	"M"	"Not Stated"	"NS"	12	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2005"	"2005"	"Female"	"F"	"< 1 year"	"1"	276	53377	517.1
	"New Jersey"	"34"	"2005"	"2005"	"Female"	"F"	"1-4 years"	"1-4"	38	222281	17.1
	"New Jersey"	"34"	"2005"	"2005"	"Female"	"F"	"5-14 years"	"5-14"	61	576845	10.6
	"New Jersey"	"34"	"2005"	"2005"	"Female"	"F"	"15-24 years"	"15-24"	205	530845	38.6
	"New Jersey"	"34"	"2005"	"2005"	"Female"	"F"	"25-34 years"	"25-34"	303	554793	54.6
	"New Jersey"	"34"	"2005"	"2005"	"Female"	"F"	"35-44 years"	"35-44"	900	700572	128.5
	"New Jersey"	"34"	"2005"	"2005"	"Female"	"F"	"45-54 years"	"45-54"	1823	661487	275.6
	"New Jersey"	"34"	"2005"	"2005"	"Female"	"F"	"55-64 years"	"55-64"	2967	480528	617.4
	"New Jersey"	"34"	"2005"	"2005"	"Female"	"F"	"65-74 years"	"65-74"	4979	306297	1625.5
	"New Jersey"	"34"	"2005"	"2005"	"Female"	"F"	"75-84 years"	"75-84"	11042	250153	4414.1
	"New Jersey"	"34"	"2005"	"2005"	"Female"	"F"	"85+ years"	"85+"	15203	106367	14293.0
	"New Jersey"	"34"	"2005"	"2005"	"Female"	"F"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2005"	"2005"	"Male"	"M"	"< 1 year"	"1"	319	55972	569.9
	"New Jersey"	"34"	"2005"	"2005"	"Male"	"M"	"1-4 years"	"1-4"	48	232203	20.7
	"New Jersey"	"34"	"2005"	"2005"	"Male"	"M"	"5-14 years"	"5-14"	87	605229	14.4
	"New Jersey"	"34"	"2005"	"2005"	"Male"	"M"	"15-24 years"	"15-24"	534	565681	94.4
	"New Jersey"	"34"	"2005"	"2005"	"Male"	"M"	"25-34 years"	"25-34"	748	553401	135.2
	"New Jersey"	"34"	"2005"	"2005"	"Male"	"M"	"35-44 years"	"35-44"	1398	676276	206.7
	"New Jersey"	"34"	"2005"	"2005"	"Male"	"M"	"45-54 years"	"45-54"	2913	628208	463.7
	"New Jersey"	"34"	"2005"	"2005"	"Male"	"M"	"55-64 years"	"55-64"	4393	433623	1013.1
	"New Jersey"	"34"	"2005"	"2005"	"Male"	"M"	"65-74 years"	"65-74"	5932	249460	2377.9
	"New Jersey"	"34"	"2005"	"2005"	"Male"	"M"	"75-84 years"	"75-84"	10220	162853	6275.6
	"New Jersey"	"34"	"2005"	"2005"	"Male"	"M"	"85+ years"	"85+"	7566	45523	16620.2
	"New Jersey"	"34"	"2005"	"2005"	"Male"	"M"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2006"	"2006"	"Female"	"F"	"< 1 year"	"1"	283	51985	544.4
	"New Jersey"	"34"	"2006"	"2006"	"Female"	"F"	"1-4 years"	"1-4"	36	219994	16.4
	"New Jersey"	"34"	"2006"	"2006"	"Female"	"F"	"5-14 years"	"5-14"	49	570117	8.6
	"New Jersey"	"34"	"2006"	"2006"	"Female"	"F"	"15-24 years"	"15-24"	199	537667	37.0
	"New Jersey"	"34"	"2006"	"2006"	"Female"	"F"	"25-34 years"	"25-34"	301	546716	55.1
	"New Jersey"	"34"	"2006"	"2006"	"Female"	"F"	"35-44 years"	"35-44"	836	690286	121.1
	"New Jersey"	"34"	"2006"	"2006"	"Female"	"F"	"45-54 years"	"45-54"	1959	672397	291.3
	"New Jersey"	"34"	"2006"	"2006"	"Female"	"F"	"55-64 years"	"55-64"	3069	495123	619.8
	"New Jersey"	"34"	"2006"	"2006"	"Female"	"F"	"65-74 years"	"65-74"	4714	306280	1539.1
	"New Jersey"	"34"	"2006"	"2006"	"Female"	"F"	"75-84 years"	"75-84"	10591	247246	4283.6
	"New Jersey"	"34"	"2006"	"2006"	"Female"	"F"	"85+ years"	"85+"	14688	110288	13317.9
	"New Jersey"	"34"	"2006"	"2006"	"Female"	"F"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2006"	"2006"	"Male"	"M"	"< 1 year"	"1"	349	54684	638.2
	"New Jersey"	"34"	"2006"	"2006"	"Male"	"M"	"1-4 years"	"1-4"	48	229219	20.9
	"New Jersey"	"34"	"2006"	"2006"	"Male"	"M"	"5-14 years"	"5-14"	76	598434	12.7
	"New Jersey"	"34"	"2006"	"2006"	"Male"	"M"	"15-24 years"	"15-24"	582	573484	101.5
	"New Jersey"	"34"	"2006"	"2006"	"Male"	"M"	"25-34 years"	"25-34"	780	544984	143.1
	"New Jersey"	"34"	"2006"	"2006"	"Male"	"M"	"35-44 years"	"35-44"	1430	664603	215.2
	"New Jersey"	"34"	"2006"	"2006"	"Male"	"M"	"45-54 years"	"45-54"	3008	640208	469.8
	"New Jersey"	"34"	"2006"	"2006"	"Male"	"M"	"55-64 years"	"55-64"	4445	447202	994.0
	"New Jersey"	"34"	"2006"	"2006"	"Male"	"M"	"65-74 years"	"65-74"	5868	250070	2346.5
	"New Jersey"	"34"	"2006"	"2006"	"Male"	"M"	"75-84 years"	"75-84"	9644	162581	5931.8
	"New Jersey"	"34"	"2006"	"2006"	"Male"	"M"	"85+ years"	"85+"	7391	48111	15362.4
	"New Jersey"	"34"	"2006"	"2006"	"Male"	"M"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2007"	"2007"	"Female"	"F"	"< 1 year"	"1"	257	53220	482.9
	"New Jersey"	"34"	"2007"	"2007"	"Female"	"F"	"1-4 years"	"1-4"	44	216063	20.4
	"New Jersey"	"34"	"2007"	"2007"	"Female"	"F"	"5-14 years"	"5-14"	65	565263	11.5
	"New Jersey"	"34"	"2007"	"2007"	"Female"	"F"	"15-24 years"	"15-24"	177	542395	32.6
	"New Jersey"	"34"	"2007"	"2007"	"Female"	"F"	"25-34 years"	"25-34"	281	544522	51.6
	"New Jersey"	"34"	"2007"	"2007"	"Female"	"F"	"35-44 years"	"35-44"	801	675595	118.6
	"New Jersey"	"34"	"2007"	"2007"	"Female"	"F"	"45-54 years"	"45-54"	1800	682614	263.7
	"New Jersey"	"34"	"2007"	"2007"	"Female"	"F"	"55-64 years"	"55-64"	2973	506648	586.8
	"New Jersey"	"34"	"2007"	"2007"	"Female"	"F"	"65-74 years"	"65-74"	4672	310481	1504.8
	"New Jersey"	"34"	"2007"	"2007"	"Female"	"F"	"75-84 years"	"75-84"	10363	244974	4230.2
	"New Jersey"	"34"	"2007"	"2007"	"Female"	"F"	"85+ years"	"85+"	15016	113373	13244.8
	"New Jersey"	"34"	"2007"	"2007"	"Female"	"F"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2007"	"2007"	"Male"	"M"	"< 1 year"	"1"	344	55901	615.4
	"New Jersey"	"34"	"2007"	"2007"	"Male"	"M"	"1-4 years"	"1-4"	47	226092	20.8
	"New Jersey"	"34"	"2007"	"2007"	"Male"	"M"	"5-14 years"	"5-14"	77	592249	13.0
	"New Jersey"	"34"	"2007"	"2007"	"Male"	"M"	"15-24 years"	"15-24"	532	578378	92.0
	"New Jersey"	"34"	"2007"	"2007"	"Male"	"M"	"25-34 years"	"25-34"	665	544085	122.2
	"New Jersey"	"34"	"2007"	"2007"	"Male"	"M"	"35-44 years"	"35-44"	1268	649336	195.3
	"New Jersey"	"34"	"2007"	"2007"	"Male"	"M"	"45-54 years"	"45-54"	2825	650912	434.0
	"New Jersey"	"34"	"2007"	"2007"	"Male"	"M"	"55-64 years"	"55-64"	4261	459093	928.1
	"New Jersey"	"34"	"2007"	"2007"	"Male"	"M"	"65-74 years"	"65-74"	5673	254328	2230.6
	"New Jersey"	"34"	"2007"	"2007"	"Male"	"M"	"75-84 years"	"75-84"	9673	162001	5971.0
	"New Jersey"	"34"	"2007"	"2007"	"Male"	"M"	"85+ years"	"85+"	7844	50362	15575.2
	"New Jersey"	"34"	"2007"	"2007"	"Male"	"M"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2008"	"2008"	"Female"	"F"	"< 1 year"	"1"	281	53356	526.7
	"New Jersey"	"34"	"2008"	"2008"	"Female"	"F"	"1-4 years"	"1-4"	32	213899	15.0
	"New Jersey"	"34"	"2008"	"2008"	"Female"	"F"	"5-14 years"	"5-14"	48	563013	8.5
	"New Jersey"	"34"	"2008"	"2008"	"Female"	"F"	"15-24 years"	"15-24"	156	545251	28.6
	"New Jersey"	"34"	"2008"	"2008"	"Female"	"F"	"25-34 years"	"25-34"	296	548246	54.0
	"New Jersey"	"34"	"2008"	"2008"	"Female"	"F"	"35-44 years"	"35-44"	732	659155	111.1
	"New Jersey"	"34"	"2008"	"2008"	"Female"	"F"	"45-54 years"	"45-54"	1827	691641	264.2
	"New Jersey"	"34"	"2008"	"2008"	"Female"	"F"	"55-64 years"	"55-64"	3007	516240	582.5
	"New Jersey"	"34"	"2008"	"2008"	"Female"	"F"	"65-74 years"	"65-74"	4808	321307	1496.4
	"New Jersey"	"34"	"2008"	"2008"	"Female"	"F"	"75-84 years"	"75-84"	10027	241250	4156.3
	"New Jersey"	"34"	"2008"	"2008"	"Female"	"F"	"85+ years"	"85+"	15397	116543	13211.4
	"New Jersey"	"34"	"2008"	"2008"	"Female"	"F"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2008"	"2008"	"Male"	"M"	"< 1 year"	"1"	345	55368	623.1
	"New Jersey"	"34"	"2008"	"2008"	"Male"	"M"	"1-4 years"	"1-4"	57	223884	25.5
	"New Jersey"	"34"	"2008"	"2008"	"Male"	"M"	"5-14 years"	"5-14"	55	590097	9.3
	"New Jersey"	"34"	"2008"	"2008"	"Male"	"M"	"15-24 years"	"15-24"	501	582568	86.0
	"New Jersey"	"34"	"2008"	"2008"	"Male"	"M"	"25-34 years"	"25-34"	644	548479	117.4
	"New Jersey"	"34"	"2008"	"2008"	"Male"	"M"	"35-44 years"	"35-44"	1185	633636	187.0
	"New Jersey"	"34"	"2008"	"2008"	"Male"	"M"	"45-54 years"	"45-54"	2861	660499	433.2
	"New Jersey"	"34"	"2008"	"2008"	"Male"	"M"	"55-64 years"	"55-64"	4473	467853	956.1
	"New Jersey"	"34"	"2008"	"2008"	"Male"	"M"	"65-74 years"	"65-74"	5633	264972	2125.9
	"New Jersey"	"34"	"2008"	"2008"	"Male"	"M"	"75-84 years"	"75-84"	9388	161509	5812.7
	"New Jersey"	"34"	"2008"	"2008"	"Male"	"M"	"85+ years"	"85+"	8265	52324	15795.8
	"New Jersey"	"34"	"2008"	"2008"	"Male"	"M"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
