"Notes"	"Year"	"Year Code"	"Residence State"	"Residence State Code"	"Gender"	"Gender Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	Deaths	Population	Crude Rate
	"2021"	"2021"	"Arizona"	"04"	"Male"	"M"	"100+ years"	"100+"	120	Not Applicable	Not Applicable
	"2021"	"2021"	"Arizona"	"04"	"Male"	"M"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2021"	"2021"	"Arkansas"	"05"	"Female"	"F"	"< 1 year"	"1"	147	16986	865.4
	"2021"	"2021"	"Arkansas"	"05"	"Female"	"F"	"1-4 years"	"1-4"	22	71594	30.7
	"2021"	"2021"	"Arkansas"	"05"	"Female"	"F"	"5-9 years"	"5-9"	12	93782	Unreliable
	"2021"	"2021"	"Arkansas"	"05"	"Female"	"F"	"10-14 years"	"10-14"	21	99971	21.0
	"2021"	"2021"	"Arkansas"	"05"	"Female"	"F"	"15-19 years"	"15-19"	40	98289	40.7
	"2021"	"2021"	"Arkansas"	"05"	"Female"	"F"	"20-24 years"	"20-24"	77	98509	78.2
	"2021"	"2021"	"Arkansas"	"05"	"Female"	"F"	"25-29 years"	"25-29"	122	96866	125.9
	"2021"	"2021"	"Arkansas"	"05"	"Female"	"F"	"30-34 years"	"30-34"	185	99656	185.6
	"2021"	"2021"	"Arkansas"	"05"	"Female"	"F"	"35-39 years"	"35-39"	260	95953	271.0
	"2021"	"2021"	"Arkansas"	"05"	"Female"	"F"	"40-44 years"	"40-44"	356	93766	379.7
	"2021"	"2021"	"Arkansas"	"05"	"Female"	"F"	"45-49 years"	"45-49"	446	88970	501.3
	"2021"	"2021"	"Arkansas"	"05"	"Female"	"F"	"50-54 years"	"50-54"	630	91247	690.4
	"2021"	"2021"	"Arkansas"	"05"	"Female"	"F"	"55-59 years"	"55-59"	1004	98102	1023.4
	"2021"	"2021"	"Arkansas"	"05"	"Female"	"F"	"60-64 years "	"60-64"	1447	98825	1464.2
	"2021"	"2021"	"Arkansas"	"05"	"Female"	"F"	"65-69 years"	"65-69"	1648	89907	1833.0
	"2021"	"2021"	"Arkansas"	"05"	"Female"	"F"	"70-74 years"	"70-74"	2131	77660	2744.0
	"2021"	"2021"	"Arkansas"	"05"	"Female"	"F"	"75-79 years"	"75-79"	2301	53147	4329.5
	"2021"	"2021"	"Arkansas"	"05"	"Female"	"F"	"80-84 years"	"80-84"	2421	35199	6878.0
	"2021"	"2021"	"Arkansas"	"05"	"Female"	"F"	"85-89 years"	"85-89"	2440	Not Applicable	Not Applicable
	"2021"	"2021"	"Arkansas"	"05"	"Female"	"F"	"90-94 years"	"90-94"	1927	Not Applicable	Not Applicable
	"2021"	"2021"	"Arkansas"	"05"	"Female"	"F"	"95-99 years"	"95-99"	868	Not Applicable	Not Applicable
	"2021"	"2021"	"Arkansas"	"05"	"Female"	"F"	"100+ years"	"100+"	181	Not Applicable	Not Applicable
	"2021"	"2021"	"Arkansas"	"05"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"2021"	"2021"	"Arkansas"	"05"	"Male"	"M"	"< 1 year"	"1"	166	17734	936.1
	"2021"	"2021"	"Arkansas"	"05"	"Male"	"M"	"1-4 years"	"1-4"	28	75246	37.2
	"2021"	"2021"	"Arkansas"	"05"	"Male"	"M"	"5-9 years"	"5-9"	20	99315	20.1
	"2021"	"2021"	"Arkansas"	"05"	"Male"	"M"	"10-14 years"	"10-14"	28	105127	26.6
	"2021"	"2021"	"Arkansas"	"05"	"Male"	"M"	"15-19 years"	"15-19"	119	103346	115.1
	"2021"	"2021"	"Arkansas"	"05"	"Male"	"M"	"20-24 years"	"20-24"	202	101421	199.2
	"2021"	"2021"	"Arkansas"	"05"	"Male"	"M"	"25-29 years"	"25-29"	277	97984	282.7
	"2021"	"2021"	"Arkansas"	"05"	"Male"	"M"	"30-34 years"	"30-34"	345	99137	348.0
	"2021"	"2021"	"Arkansas"	"05"	"Male"	"M"	"35-39 years"	"35-39"	424	96070	441.3
	"2021"	"2021"	"Arkansas"	"05"	"Male"	"M"	"40-44 years"	"40-44"	546	93651	583.0
	"2021"	"2021"	"Arkansas"	"05"	"Male"	"M"	"45-49 years"	"45-49"	650	87357	744.1
	"2021"	"2021"	"Arkansas"	"05"	"Male"	"M"	"50-54 years"	"50-54"	1008	90917	1108.7
	"2021"	"2021"	"Arkansas"	"05"	"Male"	"M"	"55-59 years"	"55-59"	1525	94845	1607.9
	"2021"	"2021"	"Arkansas"	"05"	"Male"	"M"	"60-64 years "	"60-64"	2097	93124	2251.8
	"2021"	"2021"	"Arkansas"	"05"	"Male"	"M"	"65-69 years"	"65-69"	2486	80432	3090.8
	"2021"	"2021"	"Arkansas"	"05"	"Male"	"M"	"70-74 years"	"70-74"	2803	67423	4157.3
	"2021"	"2021"	"Arkansas"	"05"	"Male"	"M"	"75-79 years"	"75-79"	2682	43601	6151.2
	"2021"	"2021"	"Arkansas"	"05"	"Male"	"M"	"80-84 years"	"80-84"	2424	26641	9098.8
	"2021"	"2021"	"Arkansas"	"05"	"Male"	"M"	"85-89 years"	"85-89"	1993	Not Applicable	Not Applicable
	"2021"	"2021"	"Arkansas"	"05"	"Male"	"M"	"90-94 years"	"90-94"	1130	Not Applicable	Not Applicable
	"2021"	"2021"	"Arkansas"	"05"	"Male"	"M"	"95-99 years"	"95-99"	374	Not Applicable	Not Applicable
	"2021"	"2021"	"Arkansas"	"05"	"Male"	"M"	"100+ years"	"100+"	57	Not Applicable	Not Applicable
	"2021"	"2021"	"Arkansas"	"05"	"Male"	"M"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"2021"	"2021"	"California"	"06"	"Female"	"F"	"< 1 year"	"1"	783	206419	379.3
	"2021"	"2021"	"California"	"06"	"Female"	"F"	"1-4 years"	"1-4"	140	876621	16.0
	"2021"	"2021"	"California"	"06"	"Female"	"F"	"5-9 years"	"5-9"	89	1186881	7.5
	"2021"	"2021"	"California"	"06"	"Female"	"F"	"10-14 years"	"10-14"	154	1251643	12.3
	"2021"	"2021"	"California"	"06"	"Female"	"F"	"15-19 years"	"15-19"	371	1257351	29.5
	"2021"	"2021"	"California"	"06"	"Female"	"F"	"20-24 years"	"20-24"	625	1237296	50.5
	"2021"	"2021"	"California"	"06"	"Female"	"F"	"25-29 years"	"25-29"	904	1381494	65.4
	"2021"	"2021"	"California"	"06"	"Female"	"F"	"30-34 years"	"30-34"	1255	1458475	86.0
	"2021"	"2021"	"California"	"06"	"Female"	"F"	"35-39 years"	"35-39"	1643	1365547	120.3
	"2021"	"2021"	"California"	"06"	"Female"	"F"	"40-44 years"	"40-44"	2179	1273128	171.2
	"2021"	"2021"	"California"	"06"	"Female"	"F"	"45-49 years"	"45-49"	2883	1208284	238.6
	"2021"	"2021"	"California"	"06"	"Female"	"F"	"50-54 years"	"50-54"	4351	1238355	351.4
	"2021"	"2021"	"California"	"06"	"Female"	"F"	"55-59 years"	"55-59"	6422	1230487	521.9
	"2021"	"2021"	"California"	"06"	"Female"	"F"	"60-64 years "	"60-64"	9756	1181404	825.8
	"2021"	"2021"	"California"	"06"	"Female"	"F"	"65-69 years"	"65-69"	11614	1026340	1131.6
	"2021"	"2021"	"California"	"06"	"Female"	"F"	"70-74 years"	"70-74"	14825	855993	1731.9
	"2021"	"2021"	"California"	"06"	"Female"	"F"	"75-79 years"	"75-79"	16460	576530	2855.0
	"2021"	"2021"	"California"	"06"	"Female"	"F"	"80-84 years"	"80-84"	19185	385270	4979.6
	"2021"	"2021"	"California"	"06"	"Female"	"F"	"85-89 years"	"85-89"	21559	Not Applicable	Not Applicable
	"2021"	"2021"	"California"	"06"	"Female"	"F"	"90-94 years"	"90-94"	20963	Not Applicable	Not Applicable
	"2021"	"2021"	"California"	"06"	"Female"	"F"	"95-99 years"	"95-99"	12323	Not Applicable	Not Applicable
	"2021"	"2021"	"California"	"06"	"Female"	"F"	"100+ years"	"100+"	3362	Not Applicable	Not Applicable
	"2021"	"2021"	"California"	"06"	"Female"	"F"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2021"	"2021"	"California"	"06"	"Male"	"M"	"< 1 year"	"1"	921	216442	425.5
	"2021"	"2021"	"California"	"06"	"Male"	"M"	"1-4 years"	"1-4"	166	917663	18.1
	"2021"	"2021"	"California"	"06"	"Male"	"M"	"5-9 years"	"5-9"	123	1244784	9.9
	"2021"	"2021"	"California"	"06"	"Male"	"M"	"10-14 years"	"10-14"	168	1318849	12.7
	"2021"	"2021"	"California"	"06"	"Male"	"M"	"15-19 years"	"15-19"	909	1313044	69.2
	"2021"	"2021"	"California"	"06"	"Male"	"M"	"20-24 years"	"20-24"	1944	1302390	149.3
	"2021"	"2021"	"California"	"06"	"Male"	"M"	"25-29 years"	"25-29"	2858	1453799	196.6
	"2021"	"2021"	"California"	"06"	"Male"	"M"	"30-34 years"	"30-34"	3578	1545874	231.5
	"2021"	"2021"	"California"	"06"	"Male"	"M"	"35-39 years"	"35-39"	4059	1450515	279.8
	"2021"	"2021"	"California"	"06"	"Male"	"M"	"40-44 years"	"40-44"	4582	1317251	347.8
	"2021"	"2021"	"California"	"06"	"Male"	"M"	"45-49 years"	"45-49"	5656	1221729	463.0
	"2021"	"2021"	"California"	"06"	"Male"	"M"	"50-54 years"	"50-54"	8478	1259178	673.3
	"2021"	"2021"	"California"	"06"	"Male"	"M"	"55-59 years"	"55-59"	12300	1224525	1004.5
	"2021"	"2021"	"California"	"06"	"Male"	"M"	"60-64 years "	"60-64"	16549	1141316	1450.0
	"2021"	"2021"	"California"	"06"	"Male"	"M"	"65-69 years"	"65-69"	18340	934967	1961.6
	"2021"	"2021"	"California"	"06"	"Male"	"M"	"70-74 years"	"70-74"	20096	740713	2713.1
	"2021"	"2021"	"California"	"06"	"Male"	"M"	"75-79 years"	"75-79"	20044	469581	4268.5
	"2021"	"2021"	"California"	"06"	"Male"	"M"	"80-84 years"	"80-84"	19997	290307	6888.2
	"2021"	"2021"	"California"	"06"	"Male"	"M"	"85-89 years"	"85-89"	19273	Not Applicable	Not Applicable
	"2021"	"2021"	"California"	"06"	"Male"	"M"	"90-94 years"	"90-94"	14397	Not Applicable	Not Applicable
	"2021"	"2021"	"California"	"06"	"Male"	"M"	"95-99 years"	"95-99"	5887	Not Applicable	Not Applicable
	"2021"	"2021"	"California"	"06"	"Male"	"M"	"100+ years"	"100+"	1057	Not Applicable	Not Applicable
	"2021"	"2021"	"California"	"06"	"Male"	"M"	"Not Stated"	"NS"	16	Not Applicable	Not Applicable
	"2021"	"2021"	"Colorado"	"08"	"Female"	"F"	"< 1 year"	"1"	143	29407	486.3
	"2021"	"2021"	"Colorado"	"08"	"Female"	"F"	"1-4 years"	"1-4"	19	123926	Unreliable
	"2021"	"2021"	"Colorado"	"08"	"Female"	"F"	"5-9 years"	"5-9"	11	166330	Unreliable
	"2021"	"2021"	"Colorado"	"08"	"Female"	"F"	"10-14 years"	"10-14"	26	178004	14.6
	"2021"	"2021"	"Colorado"	"08"	"Female"	"F"	"15-19 years"	"15-19"	68	180785	37.6
	"2021"	"2021"	"Colorado"	"08"	"Female"	"F"	"20-24 years"	"20-24"	126	181229	69.5
	"2021"	"2021"	"Colorado"	"08"	"Female"	"F"	"25-29 years"	"25-29"	150	212532	70.6
	"2021"	"2021"	"Colorado"	"08"	"Female"	"F"	"30-34 years"	"30-34"	255	221979	114.9
	"2021"	"2021"	"Colorado"	"08"	"Female"	"F"	"35-39 years"	"35-39"	324	210932	153.6
	"2021"	"2021"	"Colorado"	"08"	"Female"	"F"	"40-44 years"	"40-44"	428	192176	222.7
	"2021"	"2021"	"Colorado"	"08"	"Female"	"F"	"45-49 years"	"45-49"	474	171395	276.6
	"2021"	"2021"	"Colorado"	"08"	"Female"	"F"	"50-54 years"	"50-54"	629	172748	364.1
	"2021"	"2021"	"Colorado"	"08"	"Female"	"F"	"55-59 years"	"55-59"	952	175143	543.6
	"2021"	"2021"	"Colorado"	"08"	"Female"	"F"	"60-64 years "	"60-64"	1430	179724	795.7
	"2021"	"2021"	"Colorado"	"08"	"Female"	"F"	"65-69 years"	"65-69"	1832	159711	1147.1
	"2021"	"2021"	"Colorado"	"08"	"Female"	"F"	"70-74 years"	"70-74"	2169	130157	1666.4
	"2021"	"2021"	"Colorado"	"08"	"Female"	"F"	"75-79 years"	"75-79"	2464	80136	3074.8
	"2021"	"2021"	"Colorado"	"08"	"Female"	"F"	"80-84 years"	"80-84"	2736	50275	5442.1
	"2021"	"2021"	"Colorado"	"08"	"Female"	"F"	"85-89 years"	"85-89"	2991	Not Applicable	Not Applicable
	"2021"	"2021"	"Colorado"	"08"	"Female"	"F"	"90-94 years"	"90-94"	2831	Not Applicable	Not Applicable
	"2021"	"2021"	"Colorado"	"08"	"Female"	"F"	"95-99 years"	"95-99"	1504	Not Applicable	Not Applicable
	"2021"	"2021"	"Colorado"	"08"	"Female"	"F"	"100+ years"	"100+"	329	Not Applicable	Not Applicable
	"2021"	"2021"	"Colorado"	"08"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"2021"	"2021"	"Colorado"	"08"	"Male"	"M"	"< 1 year"	"1"	172	30934	556.0
	"2021"	"2021"	"Colorado"	"08"	"Male"	"M"	"1-4 years"	"1-4"	31	128893	24.1
	"2021"	"2021"	"Colorado"	"08"	"Male"	"M"	"5-9 years"	"5-9"	21	173535	12.1
	"2021"	"2021"	"Colorado"	"08"	"Male"	"M"	"10-14 years"	"10-14"	52	188618	27.6
	"2021"	"2021"	"Colorado"	"08"	"Male"	"M"	"15-19 years"	"15-19"	203	192687	105.4
	"2021"	"2021"	"Colorado"	"08"	"Male"	"M"	"20-24 years"	"20-24"	346	197144	175.5
	"2021"	"2021"	"Colorado"	"08"	"Male"	"M"	"25-29 years"	"25-29"	499	231517	215.5
	"2021"	"2021"	"Colorado"	"08"	"Male"	"M"	"30-34 years"	"30-34"	666	242696	274.4
	"2021"	"2021"	"Colorado"	"08"	"Male"	"M"	"35-39 years"	"35-39"	701	231654	302.6
	"2021"	"2021"	"Colorado"	"08"	"Male"	"M"	"40-44 years"	"40-44"	709	205052	345.8
	"2021"	"2021"	"Colorado"	"08"	"Male"	"M"	"45-49 years"	"45-49"	851	184024	462.4
	"2021"	"2021"	"Colorado"	"08"	"Male"	"M"	"50-54 years"	"50-54"	1181	182000	648.9
	"2021"	"2021"	"Colorado"	"08"	"Male"	"M"	"55-59 years"	"55-59"	1623	173738	934.2
	"2021"	"2021"	"Colorado"	"08"	"Male"	"M"	"60-64 years "	"60-64"	2330	173614	1342.1
	"2021"	"2021"	"Colorado"	"08"	"Male"	"M"	"65-69 years"	"65-69"	2641	149196	1770.2
	"2021"	"2021"	"Colorado"	"08"	"Male"	"M"	"70-74 years"	"70-74"	3108	119780	2594.8
	"2021"	"2021"	"Colorado"	"08"	"Male"	"M"	"75-79 years"	"75-79"	2957	69692	4243.0
	"2021"	"2021"	"Colorado"	"08"	"Male"	"M"	"80-84 years"	"80-84"	3026	39418	7676.7
	"2021"	"2021"	"Colorado"	"08"	"Male"	"M"	"85-89 years"	"85-89"	2671	Not Applicable	Not Applicable
	"2021"	"2021"	"Colorado"	"08"	"Male"	"M"	"90-94 years"	"90-94"	1879	Not Applicable	Not Applicable
	"2021"	"2021"	"Colorado"	"08"	"Male"	"M"	"95-99 years"	"95-99"	640	Not Applicable	Not Applicable
	"2021"	"2021"	"Colorado"	"08"	"Male"	"M"	"100+ years"	"100+"	83	Not Applicable	Not Applicable
	"2021"	"2021"	"Colorado"	"08"	"Male"	"M"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"2021"	"2021"	"Connecticut"	"09"	"Female"	"F"	"< 1 year"	"1"	67	15938	420.4
	"2021"	"2021"	"Connecticut"	"09"	"Female"	"F"	"1-4 years"	"1-4"	Suppressed	71311	Suppressed
	"2021"	"2021"	"Connecticut"	"09"	"Female"	"F"	"5-9 years"	"5-9"	Suppressed	95658	Suppressed
	"2021"	"2021"	"Connecticut"	"09"	"Female"	"F"	"10-14 years"	"10-14"	15	106403	Unreliable
	"2021"	"2021"	"Connecticut"	"09"	"Female"	"F"	"15-19 years"	"15-19"	27	118429	22.8
	"2021"	"2021"	"Connecticut"	"09"	"Female"	"F"	"20-24 years"	"20-24"	61	116821	52.2
	"2021"	"2021"	"Connecticut"	"09"	"Female"	"F"	"25-29 years"	"25-29"	73	109747	66.5
	"2021"	"2021"	"Connecticut"	"09"	"Female"	"F"	"30-34 years"	"30-34"	132	112662	117.2
	"2021"	"2021"	"Connecticut"	"09"	"Female"	"F"	"35-39 years"	"35-39"	141	115719	121.8
	"2021"	"2021"	"Connecticut"	"09"	"Female"	"F"	"40-44 years"	"40-44"	172	111568	154.2
	"2021"	"2021"	"Connecticut"	"09"	"Female"	"F"	"45-49 years"	"45-49"	235	108416	216.8
	"2021"	"2021"	"Connecticut"	"09"	"Female"	"F"	"50-54 years"	"50-54"	412	126327	326.1
	"2021"	"2021"	"Connecticut"	"09"	"Female"	"F"	"55-59 years"	"55-59"	673	136192	494.2
	"2021"	"2021"	"Connecticut"	"09"	"Female"	"F"	"60-64 years "	"60-64"	911	130511	698.0
	"2021"	"2021"	"Connecticut"	"09"	"Female"	"F"	"65-69 years"	"65-69"	1115	109025	1022.7
	"2021"	"2021"	"Connecticut"	"09"	"Female"	"F"	"70-74 years"	"70-74"	1385	91249	1517.8
	"2021"	"2021"	"Connecticut"	"09"	"Female"	"F"	"75-79 years"	"75-79"	1823	64514	2825.7
	"2021"	"2021"	"Connecticut"	"09"	"Female"	"F"	"80-84 years"	"80-84"	2074	42854	4839.7
	"2021"	"2021"	"Connecticut"	"09"	"Female"	"F"	"85-89 years"	"85-89"	2529	Not Applicable	Not Applicable
	"2021"	"2021"	"Connecticut"	"09"	"Female"	"F"	"90-94 years"	"90-94"	2695	Not Applicable	Not Applicable
	"2021"	"2021"	"Connecticut"	"09"	"Female"	"F"	"95-99 years"	"95-99"	1635	Not Applicable	Not Applicable
	"2021"	"2021"	"Connecticut"	"09"	"Female"	"F"	"100+ years"	"100+"	412	Not Applicable	Not Applicable
	"2021"	"2021"	"Connecticut"	"09"	"Female"	"F"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2021"	"2021"	"Connecticut"	"09"	"Male"	"M"	"< 1 year"	"1"	100	16635	601.1
	"2021"	"2021"	"Connecticut"	"09"	"Male"	"M"	"1-4 years"	"1-4"	17	74327	Unreliable
	"2021"	"2021"	"Connecticut"	"09"	"Male"	"M"	"5-9 years"	"5-9"	Suppressed	99495	Suppressed
	"2021"	"2021"	"Connecticut"	"09"	"Male"	"M"	"10-14 years"	"10-14"	14	110724	Unreliable
	"2021"	"2021"	"Connecticut"	"09"	"Male"	"M"	"15-19 years"	"15-19"	65	122101	53.2
	"2021"	"2021"	"Connecticut"	"09"	"Male"	"M"	"20-24 years"	"20-24"	138	122620	112.5
	"2021"	"2021"	"Connecticut"	"09"	"Male"	"M"	"25-29 years"	"25-29"	193	116010	166.4
	"2021"	"2021"	"Connecticut"	"09"	"Male"	"M"	"30-34 years"	"30-34"	278	114528	242.7
	"2021"	"2021"	"Connecticut"	"09"	"Male"	"M"	"35-39 years"	"35-39"	345	115765	298.0
	"2021"	"2021"	"Connecticut"	"09"	"Male"	"M"	"40-44 years"	"40-44"	411	108868	377.5
	"2021"	"2021"	"Connecticut"	"09"	"Male"	"M"	"45-49 years"	"45-49"	403	104022	387.4
	"2021"	"2021"	"Connecticut"	"09"	"Male"	"M"	"50-54 years"	"50-54"	699	121276	576.4
	"2021"	"2021"	"Connecticut"	"09"	"Male"	"M"	"55-59 years"	"55-59"	1158	129925	891.3
	"2021"	"2021"	"Connecticut"	"09"	"Male"	"M"	"60-64 years "	"60-64"	1560	124364	1254.4
	"2021"	"2021"	"Connecticut"	"09"	"Male"	"M"	"65-69 years"	"65-69"	1587	100467	1579.6
	"2021"	"2021"	"Connecticut"	"09"	"Male"	"M"	"70-74 years"	"70-74"	1854	77791	2383.3
	"2021"	"2021"	"Connecticut"	"09"	"Male"	"M"	"75-79 years"	"75-79"	2139	52014	4112.4
	"2021"	"2021"	"Connecticut"	"09"	"Male"	"M"	"80-84 years"	"80-84"	2055	30895	6651.6
	"2021"	"2021"	"Connecticut"	"09"	"Male"	"M"	"85-89 years"	"85-89"	2116	Not Applicable	Not Applicable
	"2021"	"2021"	"Connecticut"	"09"	"Male"	"M"	"90-94 years"	"90-94"	1757	Not Applicable	Not Applicable
	"2021"	"2021"	"Connecticut"	"09"	"Male"	"M"	"95-99 years"	"95-99"	739	Not Applicable	Not Applicable
	"2021"	"2021"	"Connecticut"	"09"	"Male"	"M"	"100+ years"	"100+"	97	Not Applicable	Not Applicable
	"2021"	"2021"	"Connecticut"	"09"	"Male"	"M"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2021"	"2021"	"Delaware"	"10"	"Female"	"F"	"< 1 year"	"1"	28	5017	558.1
	"2021"	"2021"	"Delaware"	"10"	"Female"	"F"	"1-4 years"	"1-4"	Suppressed	21064	Suppressed
	"2021"	"2021"	"Delaware"	"10"	"Female"	"F"	"5-9 years"	"5-9"	Suppressed	28180	Suppressed
	"2021"	"2021"	"Delaware"	"10"	"Female"	"F"	"10-14 years"	"10-14"	Suppressed	29810	Suppressed
	"2021"	"2021"	"Delaware"	"10"	"Female"	"F"	"15-19 years"	"15-19"	Suppressed	31410	Suppressed
	"2021"	"2021"	"Delaware"	"10"	"Female"	"F"	"20-24 years"	"20-24"	20	28509	70.2
	"2021"	"2021"	"Delaware"	"10"	"Female"	"F"	"25-29 years"	"25-29"	34	30503	111.5
	"2021"	"2021"	"Delaware"	"10"	"Female"	"F"	"30-34 years"	"30-34"	56	33895	165.2
	"2021"	"2021"	"Delaware"	"10"	"Female"	"F"	"35-39 years"	"35-39"	63	31322	201.1
	"2021"	"2021"	"Delaware"	"10"	"Female"	"F"	"40-44 years"	"40-44"	83	29958	277.1
	"2021"	"2021"	"Delaware"	"10"	"Female"	"F"	"45-49 years"	"45-49"	84	27893	301.2
	"2021"	"2021"	"Delaware"	"10"	"Female"	"F"	"50-54 years"	"50-54"	136	32423	419.5
	"2021"	"2021"	"Delaware"	"10"	"Female"	"F"	"55-59 years"	"55-59"	248	36793	674.0
	"2021"	"2021"	"Delaware"	"10"	"Female"	"F"	"60-64 years "	"60-64"	361	38808	930.2
	"2021"	"2021"	"Delaware"	"10"	"Female"	"F"	"65-69 years"	"65-69"	441	36135	1220.4
	"2021"	"2021"	"Delaware"	"10"	"Female"	"F"	"70-74 years"	"70-74"	609	30554	1993.2
	"2021"	"2021"	"Delaware"	"10"	"Female"	"F"	"75-79 years"	"75-79"	607	19939	3044.3
	"2021"	"2021"	"Delaware"	"10"	"Female"	"F"	"80-84 years"	"80-84"	725	12237	5924.7
	"2021"	"2021"	"Delaware"	"10"	"Female"	"F"	"85-89 years"	"85-89"	698	Not Applicable	Not Applicable
	"2021"	"2021"	"Delaware"	"10"	"Female"	"F"	"90-94 years"	"90-94"	585	Not Applicable	Not Applicable
	"2021"	"2021"	"Delaware"	"10"	"Female"	"F"	"95-99 years"	"95-99"	321	Not Applicable	Not Applicable
	"2021"	"2021"	"Delaware"	"10"	"Female"	"F"	"100+ years"	"100+"	80	Not Applicable	Not Applicable
	"2021"	"2021"	"Delaware"	"10"	"Female"	"F"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"2021"	"2021"	"Delaware"	"10"	"Male"	"M"	"< 1 year"	"1"	25	5263	475.0
	"2021"	"2021"	"Delaware"	"10"	"Male"	"M"	"1-4 years"	"1-4"	Suppressed	22157	Suppressed
	"2021"	"2021"	"Delaware"	"10"	"Male"	"M"	"5-9 years"	"5-9"	Suppressed	29112	Suppressed
	"2021"	"2021"	"Delaware"	"10"	"Male"	"M"	"10-14 years"	"10-14"	Suppressed	30825	Suppressed
	"2021"	"2021"	"Delaware"	"10"	"Male"	"M"	"15-19 years"	"15-19"	38	31408	121.0
	"2021"	"2021"	"Delaware"	"10"	"Male"	"M"	"20-24 years"	"20-24"	54	29398	183.7
	"2021"	"2021"	"Delaware"	"10"	"Male"	"M"	"25-29 years"	"25-29"	68	30870	220.3
	"2021"	"2021"	"Delaware"	"10"	"Male"	"M"	"30-34 years"	"30-34"	102	33090	308.3
	"2021"	"2021"	"Delaware"	"10"	"Male"	"M"	"35-39 years"	"35-39"	123	31069	395.9
	"2021"	"2021"	"Delaware"	"10"	"Male"	"M"	"40-44 years"	"40-44"	126	28553	441.3
	"2021"	"2021"	"Delaware"	"10"	"Male"	"M"	"45-49 years"	"45-49"	151	26332	573.4
	"2021"	"2021"	"Delaware"	"10"	"Male"	"M"	"50-54 years"	"50-54"	265	30159	878.7
	"2021"	"2021"	"Delaware"	"10"	"Male"	"M"	"55-59 years"	"55-59"	389	33539	1159.8
	"2021"	"2021"	"Delaware"	"10"	"Male"	"M"	"60-64 years "	"60-64"	540	34378	1570.8
	"2021"	"2021"	"Delaware"	"10"	"Male"	"M"	"65-69 years"	"65-69"	617	31234	1975.4
	"2021"	"2021"	"Delaware"	"10"	"Male"	"M"	"70-74 years"	"70-74"	770	26474	2908.5
	"2021"	"2021"	"Delaware"	"10"	"Male"	"M"	"75-79 years"	"75-79"	796	16795	4739.5
	"2021"	"2021"	"Delaware"	"10"	"Male"	"M"	"80-84 years"	"80-84"	722	9615	7509.1
	"2021"	"2021"	"Delaware"	"10"	"Male"	"M"	"85-89 years"	"85-89"	678	Not Applicable	Not Applicable
	"2021"	"2021"	"Delaware"	"10"	"Male"	"M"	"90-94 years"	"90-94"	441	Not Applicable	Not Applicable
	"2021"	"2021"	"Delaware"	"10"	"Male"	"M"	"95-99 years"	"95-99"	151	Not Applicable	Not Applicable
	"2021"	"2021"	"Delaware"	"10"	"Male"	"M"	"100+ years"	"100+"	24	Not Applicable	Not Applicable
	"2021"	"2021"	"Delaware"	"10"	"Male"	"M"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"2021"	"2021"	"District of Columbia"	"11"	"Female"	"F"	"< 1 year"	"1"	27	4316	625.6
	"2021"	"2021"	"District of Columbia"	"11"	"Female"	"F"	"1-4 years"	"1-4"	0	15548	Unreliable
	"2021"	"2021"	"District of Columbia"	"11"	"Female"	"F"	"5-9 years"	"5-9"	Suppressed	18506	Suppressed
	"2021"	"2021"	"District of Columbia"	"11"	"Female"	"F"	"10-14 years"	"10-14"	Suppressed	15686	Suppressed
	"2021"	"2021"	"District of Columbia"	"11"	"Female"	"F"	"15-19 years"	"15-19"	Suppressed	18829	Suppressed
	"2021"	"2021"	"District of Columbia"	"11"	"Female"	"F"	"20-24 years"	"20-24"	11	25320	Unreliable
	"2021"	"2021"	"District of Columbia"	"11"	"Female"	"F"	"25-29 years"	"25-29"	25	38446	65.0
	"2021"	"2021"	"District of Columbia"	"11"	"Female"	"F"	"30-34 years"	"30-34"	25	39132	63.9
	"2021"	"2021"	"District of Columbia"	"11"	"Female"	"F"	"35-39 years"	"35-39"	44	32130	136.9
	"2021"	"2021"	"District of Columbia"	"11"	"Female"	"F"	"40-44 years"	"40-44"	49	23881	205.2
	"2021"	"2021"	"District of Columbia"	"11"	"Female"	"F"	"45-49 years"	"45-49"	67	18145	369.2
	"2021"	"2021"	"District of Columbia"	"11"	"Female"	"F"	"50-54 years"	"50-54"	104	17078	609.0
	"2021"	"2021"	"District of Columbia"	"11"	"Female"	"F"	"55-59 years"	"55-59"	174	17147	1014.8
	"2021"	"2021"	"District of Columbia"	"11"	"Female"	"F"	"60-64 years "	"60-64"	237	16720	1417.5
	"2021"	"2021"	"District of Columbia"	"11"	"Female"	"F"	"65-69 years"	"65-69"	273	15473	1764.4
